sample_id,class_name,class_id,recording_id,source_csv,window_start_row,window_end_row,min_valid_points,mean_valid_points
4555,LYING,2,LYING:results_LYING_ED_161122,results_LYING_ED_161122.csv,616,623,6,7.25
4556,LYING,2,LYING:results_LYING_ED_161122,results_LYING_ED_161122.csv,617,624,6,7.5
4557,LYING,2,LYING:results_LYING_ED_161122,results_LYING_ED_161122.csv,631,638,8,8.875
4558,LYING,2,LYING:results_LYING_ED_161122,results_LYING_ED_161122.csv,632,639,7,8.625
4559,LYING,2,LYING:results_LYING_ED_161122,results_LYING_ED_161122.csv,633,640,7,8.0
4560,LYING,2,LYING:results_LYING_ED_161122,results_LYING_ED_161122.csv,634,641,7,7.625
4561,LYING,2,LYING:results_LYING_ED_161122,results_LYING_ED_161122.csv,635,642,5,7.25
4562,LYING,2,LYING:results_LYING_ED_161122,results_LYING_ED_161122.csv,636,643,5,6.875
4563,LYING,2,LYING:results_LYING_ED_161122,results_LYING_ED_161122.csv,637,644,5,6.5
4564,LYING,2,LYING:results_LYING_ED_161122,results_LYING_ED_161122.csv,638,645,5,6.125
4565,LYING,2,LYING:results_LYING_ED_161122,results_LYING_ED_161122.csv,639,646,5,5.75
4566,LYING,2,LYING:results_LYING_ED_161122,results_LYING_ED_161122.csv,640,647,5,5.5
4567,LYING,2,LYING:results_LYING_ED_161122,results_LYING_ED_161122.csv,641,648,5,5.25
4568,LYING,2,LYING:results_LYING_ED_161122,results_LYING_ED_161122.csv,642,649,5,5.0
4569,LYING,2,LYING:results_LYING_ED_161122,results_LYING_ED_161122.csv,643,650,5,5.0
4570,LYING,2,LYING:results_LYING_ED_161122,results_LYING_ED_161122.csv,653,660,8,9.25
4571,LYING,2,LYING:results_LYING_ED_161122,results_LYING_ED_161122.csv,654,661,8,9.25
4572,LYING,2,LYING:results_LYING_ED_161122,results_LYING_ED_161122.csv,655,662,8,9.125
4573,LYING,2,LYING:results_LYING_ED_161122,results_LYING_ED_161122.csv,656,663,8,9.0
4574,LYING,2,LYING:results_LYING_ED_161122,results_LYING_ED_161122.csv,657,664,6,8.625
4575,LYING,2,LYING:results_LYING_ED_161122,results_LYING_ED_161122.csv,658,665,6,8.0
4576,LYING,2,LYING:results_LYING_ED_161122,results_LYING_ED_161122.csv,659,666,6,7.875
4577,LYING,2,LYING:results_LYING_ED_161122,results_LYING_ED_161122.csv,660,667,6,8.375
4578,LYING,2,LYING:results_LYING_ED_161122,results_LYING_ED_161122.csv,661,668,6,8.375
4579,LYING,2,LYING:results_LYING_ED_161122,results_LYING_ED_161122.csv,662,669,6,8.5
4580,LYING,2,LYING:results_LYING_ED_161122,results_LYING_ED_161122.csv,663,670,6,8.375
4581,LYING,2,LYING:results_LYING_ED_161122,results_LYING_ED_161122.csv,664,671,6,8.375
4582,LYING,2,LYING:results_LYING_ED_161122,results_LYING_ED_161122.csv,665,672,6,8.625
4583,LYING,2,LYING:results_LYING_ED_161122,results_LYING_ED_161122.csv,666,673,8,8.875
4584,LYING,2,LYING:results_LYING_ED_161122,results_LYING_ED_161122.csv,667,674,8,8.875
4585,LYING,2,LYING:results_LYING_ED_161122,results_LYING_ED_161122.csv,668,675,8,8.375
4586,LYING,2,LYING:results_LYING_ED_161122,results_LYING_ED_161122.csv,669,676,8,8.125
4587,LYING,2,LYING:results_LYING_ED_161122,results_LYING_ED_161122.csv,670,677,7,7.875
4588,LYING,2,LYING:results_LYING_ED_161122,results_LYING_ED_161122.csv,671,678,6,7.625
4589,LYING,2,LYING:results_LYING_ED_161122,results_LYING_ED_161122.csv,672,679,6,7.375
4590,LYING,2,LYING:results_LYING_ED_161122,results_LYING_ED_161122.csv,673,680,6,7.125
4591,LYING,2,LYING:results_LYING_ED_161122,results_LYING_ED_161122.csv,674,681,6,7.0
4592,LYING,2,LYING:results_LYING_ED_161122,results_LYING_ED_161122.csv,675,682,6,7.0
4593,LYING,2,LYING:results_LYING_ED_161122,results_LYING_ED_161122.csv,676,683,6,6.875
4594,LYING,2,LYING:results_LYING_ED_161122,results_LYING_ED_161122.csv,677,684,6,6.875
4595,LYING,2,LYING:results_LYING_ED_161122,results_LYING_ED_161122.csv,678,685,6,6.875
4596,LYING,2,LYING:results_LYING_ED_161122,results_LYING_ED_161122.csv,679,686,5,6.75
4597,LYING,2,LYING:results_LYING_ED_161122,results_LYING_ED_161122.csv,696,703,5,6.375
4598,LYING,2,LYING:results_LYING_ED_161122,results_LYING_ED_161122.csv,697,704,5,6.5
4599,LYING,2,LYING:results_LYING_ED_161122,results_LYING_ED_161122.csv,698,705,5,6.5
4600,LYING,2,LYING:results_LYING_ED_161122,results_LYING_ED_161122.csv,699,706,5,6.625
4601,LYING,2,LYING:results_LYING_ED_161122,results_LYING_ED_161122.csv,700,707,5,6.5
4602,LYING,2,LYING:results_LYING_ED_161122,results_LYING_ED_161122.csv,701,708,5,6.125
4603,LYING,2,LYING:results_LYING_ED_161122,results_LYING_ED_161122.csv,702,709,5,6.25
4604,LYING,2,LYING:results_LYING_ED_161122,results_LYING_ED_161122.csv,703,710,5,6.625
4605,LYING,2,LYING:results_LYING_ED_161122,results_LYING_ED_161122.csv,704,711,5,6.75
4606,LYING,2,LYING:results_LYING_ED_161122,results_LYING_ED_161122.csv,705,712,5,6.75
4607,LYING,2,LYING:results_LYING_ED_161122,results_LYING_ED_161122.csv,706,713,5,6.875
4608,LYING,2,LYING:results_LYING_ED_161122,results_LYING_ED_161122.csv,707,714,5,7.0
4609,LYING,2,LYING:results_LYING_ED_161122,results_LYING_ED_161122.csv,708,715,5,7.125
4610,LYING,2,LYING:results_LYING_ED_161122,results_LYING_ED_161122.csv,709,716,6,7.5
4611,LYING,2,LYING:results_LYING_ED_161122,results_LYING_ED_161122.csv,710,717,6,7.5
4612,LYING,2,LYING:results_LYING_ED_161122,results_LYING_ED_161122.csv,711,718,6,7.375
4613,LYING,2,LYING:results_LYING_ED_161122,results_LYING_ED_161122.csv,712,719,6,7.375
4614,LYING,2,LYING:results_LYING_ED_161122,results_LYING_ED_161122.csv,713,720,6,7.5
4615,LYING,2,LYING:results_LYING_ED_161122,results_LYING_ED_161122.csv,714,721,5,7.125
4616,LYING,2,LYING:results_LYING_ED_161122,results_LYING_ED_161122.csv,715,722,5,6.75
4617,LYING,2,LYING:results_LYING_ED_161122,results_LYING_ED_161122.csv,716,723,5,6.625
4618,LYING,2,LYING:results_LYING_ED_161122,results_LYING_ED_161122.csv,717,724,5,6.625
4619,LYING,2,LYING:results_LYING_ED_161122,results_LYING_ED_161122.csv,718,725,5,6.75
4620,LYING,2,LYING:results_LYING_ED_161122,results_LYING_ED_161122.csv,719,726,5,6.75
4621,LYING,2,LYING:results_LYING_ED_161122,results_LYING_ED_161122.csv,720,727,5,6.875
4622,LYING,2,LYING:results_LYING_ED_161122,results_LYING_ED_161122.csv,721,728,5,6.875
4623,LYING,2,LYING:results_LYING_ED_161122,results_LYING_ED_161122.csv,730,737,6,7.375
4624,LYING,2,LYING:results_LYING_ED_161122,results_LYING_ED_161122.csv,731,738,6,7.5
4625,LYING,2,LYING:results_LYING_ED_161122,results_LYING_ED_161122.csv,732,739,7,7.625
4626,LYING,2,LYING:results_LYING_ED_161122,results_LYING_ED_161122.csv,733,740,7,7.5
4627,LYING,2,LYING:results_LYING_ED_161122,results_LYING_ED_161122.csv,734,741,7,7.5
4628,LYING,2,LYING:results_LYING_ED_161122,results_LYING_ED_161122.csv,735,742,5,7.125
4629,LYING,2,LYING:results_LYING_ED_161122,results_LYING_ED_161122.csv,744,751,6,8.25
4630,LYING,2,LYING:results_LYING_ED_161122,results_LYING_ED_161122.csv,745,752,7,8.375
4631,LYING,2,LYING:results_LYING_ED_161122,results_LYING_ED_161122.csv,746,753,7,8.125
4632,LYING,2,LYING:results_LYING_ED_161122,results_LYING_ED_161122.csv,747,754,7,8.25
4633,LYING,2,LYING:results_LYING_ED_161122,results_LYING_ED_161122.csv,748,755,7,8.25
4634,LYING,2,LYING:results_LYING_ED_161122,results_LYING_ED_161122.csv,749,756,6,7.875
4635,LYING,2,LYING:results_LYING_ED_161122,results_LYING_ED_161122.csv,750,757,6,7.25
4636,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,0,7,6,11.75
4637,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,1,8,6,12.375
4638,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,2,9,6,12.0
4639,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,3,10,10,12.5
4640,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,4,11,7,12.0
4641,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,5,12,6,11.0
4642,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,6,13,5,10.125
4643,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,7,14,5,9.25
4644,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,8,15,5,8.625
4645,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,9,16,5,7.875
4646,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,10,17,5,7.75
4647,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,11,18,5,7.75
4648,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,12,19,5,8.5
4649,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,13,20,5,9.5
4650,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,14,21,7,10.5
4651,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,15,22,7,11.125
4652,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,16,23,8,12.0
4653,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,17,24,8,12.0
4654,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,18,25,6,11.5
4655,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,19,26,6,11.375
4656,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,20,27,6,11.0
4657,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,21,28,6,10.375
4658,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,22,29,6,9.5
4659,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,23,30,6,9.75
4660,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,24,31,6,9.375
4661,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,25,32,6,10.0
4662,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,26,33,6,11.0
4663,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,27,34,6,11.625
4664,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,28,35,6,11.25
4665,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,29,36,6,11.5
4666,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,30,37,7,11.875
4667,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,31,38,7,11.375
4668,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,32,39,7,11.875
4669,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,33,40,7,11.75
4670,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,34,41,7,11.375
4671,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,35,42,7,10.5
4672,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,36,43,7,10.5
4673,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,37,44,6,9.875
4674,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,51,58,8,8.5
4675,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,52,59,8,8.5
4676,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,53,60,5,8.125
4677,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,54,61,5,8.375
4678,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,55,62,5,8.375
4679,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,56,63,5,8.375
4680,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,57,64,5,8.625
4681,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,58,65,5,9.0
4682,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,59,66,5,9.875
4683,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,60,67,5,10.375
4684,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,61,68,8,11.25
4685,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,62,69,8,11.875
4686,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,63,70,8,12.5
4687,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,64,71,7,12.375
4688,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,65,72,7,11.875
4689,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,66,73,6,11.0
4690,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,67,74,6,10.125
4691,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,85,92,5,9.625
4692,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,86,93,8,10.125
4693,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,87,94,8,10.0
4694,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,88,95,7,9.75
4695,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,89,96,7,9.625
4696,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,90,97,7,9.125
4697,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,91,98,7,8.625
4698,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,92,99,6,7.875
4699,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,93,100,6,7.875
4700,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,94,101,6,7.875
4701,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,95,102,6,7.625
4702,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,107,114,6,8.375
4703,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,108,115,8,8.875
4704,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,109,116,8,9.0
4705,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,110,117,5,8.625
4706,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,111,118,5,8.375
4707,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,112,119,5,8.375
4708,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,113,120,5,8.125
4709,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,114,121,5,7.75
4710,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,115,122,5,7.0
4711,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,116,123,5,6.5
4712,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,117,124,5,6.125
4713,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,118,125,6,6.25
4714,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,119,126,6,6.5
4715,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,120,127,5,6.125
4716,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,138,145,6,8.0
4717,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,139,146,6,8.25
4718,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,140,147,6,8.25
4719,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,141,148,6,8.25
4720,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,142,149,7,8.5
4721,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,143,150,5,8.125
4722,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,144,151,5,7.75
4723,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,153,160,5,5.5
4724,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,154,161,5,5.5
4725,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,155,162,5,5.375
4726,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,156,163,5,5.25
4727,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,157,164,5,5.25
4728,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,158,165,5,5.125
4729,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,159,166,5,5.125
4730,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,160,167,5,5.125
4731,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,171,178,5,8.25
4732,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,172,179,5,9.0
4733,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,173,180,6,9.625
4734,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,174,181,8,10.125
4735,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,175,182,8,10.75
4736,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,176,183,8,11.125
4737,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,177,184,10,11.875
4738,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,178,185,10,11.625
4739,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,179,186,10,11.5
4740,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,180,187,6,10.75
4741,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,181,188,6,10.25
4742,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,190,197,6,7.625
4743,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,191,198,5,7.125
4744,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,192,199,5,6.75
4745,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,193,200,5,6.625
4746,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,194,201,5,6.75
4747,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,195,202,5,6.875
4748,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,196,203,5,6.875
4749,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,197,204,5,6.875
4750,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,198,205,5,6.5
4751,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,209,216,5,6.625
4752,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,210,217,5,6.625
4753,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,211,218,5,6.5
4754,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,224,231,5,6.875
4755,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,236,243,5,6.875
4756,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,237,244,5,7.0
4757,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,238,245,5,7.125
4758,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,239,246,5,7.75
4759,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,240,247,5,8.375
4760,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,241,248,5,8.875
4761,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,242,249,8,9.75
4762,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,243,250,8,10.0
4763,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,244,251,8,10.125
4764,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,245,252,8,10.75
4765,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,246,253,9,11.125
4766,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,264,271,5,7.25
4767,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,265,272,5,7.75
4768,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,266,273,5,8.125
4769,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,267,274,5,8.375
4770,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,268,275,5,8.375
4771,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,269,276,7,8.75
4772,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,270,277,7,8.75
4773,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,271,278,7,8.375
4774,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,272,279,7,8.0
4775,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,273,280,7,7.75
4776,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,274,281,7,7.625
4777,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,275,282,6,7.375
4778,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,276,283,6,7.25
4779,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,277,284,6,7.25
4780,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,278,285,6,7.375
4781,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,279,286,6,7.125
4782,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,280,287,6,7.125
4783,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,281,288,6,7.375
4784,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,282,289,6,8.0
4785,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,283,290,6,9.125
4786,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,284,291,6,10.0
4787,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,285,292,6,10.75
4788,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,286,293,6,11.25
4789,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,287,294,8,11.875
4790,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,288,295,9,12.5
4791,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,289,296,9,12.5
4792,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,290,297,9,12.625
4793,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,291,298,9,12.0
4794,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,292,299,9,11.5
4795,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,293,300,9,11.0
4796,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,294,301,9,11.125
4797,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,295,302,9,11.5
4798,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,296,303,9,11.0
4799,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,297,304,9,11.875
4800,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,298,305,8,11.25
4801,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,299,306,7,10.875
4802,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,311,318,6,6.875
4803,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,312,319,6,6.875
4804,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,313,320,6,6.875
4805,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,314,321,6,7.5
4806,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,315,322,6,7.375
4807,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,316,323,6,7.75
4808,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,317,324,6,8.25
4809,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,318,325,6,8.875
4810,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,319,326,6,9.25
4811,LYING,2,LYING:results_LYING_EDDIE_174406,results_LYING_EDDIE_174406.csv,320,327,7,9.625
