sample_id,class_name,class_id,recording_id,source_csv,window_start_row,window_end_row,reason
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,171,178,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,172,179,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,173,180,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,174,181,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,175,182,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,176,183,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,177,184,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,178,185,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,179,186,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,180,187,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,181,188,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,182,189,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,183,190,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,184,191,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,185,192,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,186,193,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,187,194,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,188,195,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,189,196,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,190,197,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,191,198,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,192,199,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,193,200,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,194,201,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,195,202,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,196,203,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,197,204,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,198,205,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,199,206,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,200,207,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,201,208,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,202,209,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,203,210,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,204,211,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,205,212,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,206,213,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,207,214,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,208,215,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,209,216,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,210,217,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,211,218,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,212,219,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,213,220,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,214,221,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,215,222,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,216,223,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,217,224,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,218,225,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,219,226,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,220,227,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,221,228,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,222,229,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,223,230,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,224,231,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,225,232,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,226,233,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,227,234,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,228,235,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,229,236,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,230,237,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,231,238,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,232,239,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,233,240,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,234,241,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,235,242,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,236,243,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,237,244,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,238,245,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,239,246,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,240,247,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,241,248,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,242,249,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,243,250,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,244,251,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,245,252,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,246,253,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,247,254,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,248,255,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,249,256,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,250,257,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,251,258,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,252,259,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,253,260,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,254,261,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,255,262,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,256,263,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,257,264,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,258,265,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,259,266,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,260,267,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,261,268,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,262,269,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,263,270,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,264,271,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,265,272,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,266,273,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,267,274,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,268,275,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,269,276,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,270,277,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,271,278,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,272,279,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,273,280,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,274,281,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,275,282,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,276,283,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,277,284,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,278,285,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,279,286,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,280,287,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,281,288,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,282,289,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,283,290,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,284,291,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,285,292,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,286,293,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,287,294,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,288,295,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,289,296,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,290,297,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,291,298,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,292,299,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,293,300,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,294,301,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,298,305,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,299,306,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,300,307,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,301,308,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,302,309,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,303,310,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,304,311,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,305,312,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,306,313,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,307,314,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,308,315,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,309,316,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,324,331,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,325,332,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,326,333,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,327,334,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,328,335,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,329,336,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,330,337,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,331,338,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,332,339,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,333,340,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,334,341,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,335,342,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,336,343,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,337,344,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,338,345,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,339,346,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,340,347,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,341,348,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,342,349,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,343,350,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,344,351,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,345,352,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,346,353,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,347,354,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,348,355,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,349,356,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,350,357,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,351,358,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,352,359,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,353,360,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,354,361,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,359,366,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,360,367,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,361,368,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,362,369,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,363,370,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,364,371,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,365,372,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,366,373,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,367,374,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,368,375,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,369,376,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,370,377,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,371,378,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,372,379,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,373,380,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,374,381,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,375,382,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,376,383,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,377,384,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,378,385,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,379,386,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,380,387,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,381,388,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,382,389,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,383,390,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,384,391,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,385,392,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,391,398,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,392,399,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,393,400,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,394,401,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,395,402,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,396,403,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,397,404,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,398,405,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,400,407,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,401,408,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,402,409,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,403,410,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,404,411,fewer than 5 valid points
,SITTING,1,SITTING:replay_2025-09-18_14-52-28_final,replay_2025-09-18_14-52-28_final.csv,405,412,fewer than 5 valid points
